,#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
87,88,28/5/2020,102768,0,2,255490,4400,0,0,0,2,0.0,14535,233115
88,89,29/5/2020,102771,0,2,255487,4400,0,0,0,2,0.0,14535,233115
89,90,30/5/2020,102773,0,2,255485,4400,0,0,0,2,0.0,14535,233115
90,91,31/5/2020,102775,1,2,255482,4400,0,1,0,2,0.0,14535,233116
91,92,1/6/2020,102776,1,0,255483,4400,0,0,0,2,0.0,14535,233116
92,93,2/6/2020,102778,4,1,255477,4400,0,4,0,2,0.0,14535,233120
93,94,3/6/2020,102779,5,1,255475,4400,0,1,0,2,0.0,14535,233121
94,95,4/6/2020,102781,8,1,255470,4400,0,3,0,2,0.0,14535,233124
95,96,5/6/2020,102788,10,1,255461,4400,0,2,0,2,0.0,14535,233126
96,97,6/6/2020,102791,14,2,255453,4400,0,5,0,2,0.0,14535,233131
97,98,7/6/2020,102796,8,10,255446,4400,0,2,0,2,0.0,14535,233133
98,99,8/6/2020,102798,9,10,255443,4400,0,3,0,2,0.0,14535,233136
99,100,9/6/2020,102807,7,11,255435,4400,0,0,0,2,0.0,14535,233136
