,#time,date,susceptible,exposed,infectious,recovered,dead,immune,num infections today,num hospitalisations today,hospital bed occupancy,num hospitalisations today (data),cum num hospitalisations today,cum num infections today
29,30,31/3/2020,100689,2266,14777,242876,2004,0,460,476,5101,0.0,12342,232667
30,31,1/4/2020,100357,1976,12415,245638,2226,0,332,411,4798,0.0,12753,232999
31,32,2/4/2020,100006,1778,10584,247792,2452,0,351,354,4467,0.0,13107,233350
32,33,3/4/2020,99665,1582,9177,249521,2667,0,341,298,4076,0.0,13405,233691
33,34,4/4/2020,99370,1409,7994,250978,2861,0,295,263,3725,0.0,13668,233986
34,35,5/4/2020,99078,1298,6952,252223,3061,0,293,208,3316,0.0,13876,234279
35,36,6/4/2020,98828,1205,6006,253338,3235,0,251,164,2911,0.0,14040,234530
36,37,7/4/2020,98643,1049,5248,254283,3389,0,185,145,2532,0.0,14185,234715
37,38,8/4/2020,98437,967,4573,255087,3548,0,206,115,2192,0.0,14300,234921
38,39,9/4/2020,98284,868,3972,255799,3689,0,153,94,1861,0.0,14394,235074
39,40,10/4/2020,98152,753,3463,256431,3813,0,132,55,1554,0.0,14449,235206
40,41,11/4/2020,98090,608,3010,256990,3914,0,62,63,1317,0.0,14512,235268
41,42,12/4/2020,97984,523,2598,257495,4012,0,106,51,1087,0.0,14563,235374
42,43,13/4/2020,97923,425,2264,257899,4101,0,61,45,914,0.0,14608,235435
43,44,14/4/2020,97860,366,1918,258283,4185,0,63,37,745,0.0,14645,235498
44,45,15/4/2020,97805,310,1640,258615,4242,0,55,28,605,0.0,14673,235553
45,46,16/4/2020,97768,254,1395,258909,4286,0,37,27,518,0.0,14700,235590
46,47,17/4/2020,97727,216,1189,259154,4326,0,41,28,442,0.0,14728,235631
47,48,18/4/2020,97683,194,1004,259370,4361,0,44,22,374,0.0,14750,235675
48,49,19/4/2020,97660,165,866,259537,4384,0,23,16,321,0.0,14766,235698
49,50,20/4/2020,97633,146,736,259685,4412,0,27,15,270,0.0,14781,235725
50,51,21/4/2020,97624,113,596,259830,4449,0,9,19,219,0.0,14800,235734
51,52,22/4/2020,97618,90,496,259940,4468,0,6,13,184,0.0,14813,235740
52,53,23/4/2020,97602,73,449,260002,4486,0,16,13,167,0.0,14826,235756
53,54,24/4/2020,97595,60,386,260071,4500,0,7,9,148,0.0,14835,235763
54,55,25/4/2020,97589,46,331,260132,4514,0,7,13,130,0.0,14848,235770
55,56,26/4/2020,97578,39,277,260189,4529,0,11,9,109,0.0,14857,235781
56,57,27/4/2020,97572,36,238,260235,4531,0,6,5,104,0.0,14862,235787
57,58,28/4/2020,97570,24,203,260277,4538,0,3,7,92,0.0,14869,235790
58,59,29/4/2020,97567,22,168,260311,4544,0,4,2,81,0.0,14871,235794
59,60,30/4/2020,97558,23,147,260333,4551,0,9,0,63,0.0,14871,235803
60,61,1/5/2020,97557,18,122,260358,4557,0,1,2,56,0.0,14873,235804
61,62,2/5/2020,97555,15,101,260377,4564,0,2,3,45,0.0,14876,235806
62,63,3/5/2020,97552,9,83,260398,4570,0,3,5,39,0.0,14881,235809
63,64,4/5/2020,97551,9,73,260408,4571,0,2,3,37,0.0,14884,235811
64,65,5/5/2020,97549,7,62,260421,4573,0,2,1,34,0.0,14885,235813
65,66,6/5/2020,97546,6,55,260428,4577,0,3,0,28,0.0,14885,235816
66,67,7/5/2020,97545,8,46,260433,4580,0,2,1,24,0.0,14886,235818
67,68,8/5/2020,97545,7,40,260438,4582,0,1,1,19,0.0,14887,235819
68,69,9/5/2020,97545,5,37,260443,4582,0,0,0,19,0.0,14887,235819
69,70,10/5/2020,97544,3,32,260449,4584,0,1,0,14,0.0,14887,235820
70,71,11/5/2020,97544,3,24,260456,4585,0,0,1,14,0.0,14888,235820
71,72,12/5/2020,97545,3,23,260456,4585,0,1,2,15,0.0,14890,235821
72,73,13/5/2020,97545,3,17,260459,4588,0,0,0,10,0.0,14890,235821
73,74,14/5/2020,97544,3,13,260462,4590,0,1,0,6,0.0,14890,235822
74,75,15/5/2020,97545,3,10,260463,4591,0,0,0,4,0.0,14890,235822
75,76,16/5/2020,97547,0,10,260464,4591,0,0,0,4,0.0,14890,235822
76,77,17/5/2020,97547,1,5,260467,4592,0,1,0,1,0.0,14890,235823
77,78,18/5/2020,97547,1,5,260467,4592,0,0,0,1,0.0,14890,235823
78,79,19/5/2020,97547,1,5,260467,4592,0,0,0,1,0.0,14890,235823
79,80,20/5/2020,97547,0,4,260468,4593,0,0,0,0,0.0,14890,235823
80,81,21/5/2020,97548,0,2,260469,4593,0,0,0,0,0.0,14890,235823
81,82,22/5/2020,97549,0,1,260469,4593,0,0,0,0,0.0,14890,235823
82,83,23/5/2020,97551,0,1,260467,4593,0,0,0,0,0.0,14890,235823
83,84,24/5/2020,97551,0,1,260467,4593,0,0,0,0,0.0,14890,235823
84,85,25/5/2020,97553,0,0,260466,4593,0,0,0,0,0.0,14890,235823
85,86,26/5/2020,97553,0,0,260466,4593,0,0,0,0,0.0,14890,235823
86,87,27/5/2020,97553,0,0,260466,4593,0,0,0,0,0.0,14890,235823
87,88,28/5/2020,97556,0,0,260463,4593,0,0,0,0,0.0,14890,235823
88,89,29/5/2020,97558,0,0,260461,4593,0,0,0,0,0.0,14890,235823
89,90,30/5/2020,97560,0,0,260459,4593,0,0,0,0,0.0,14890,235823
90,91,31/5/2020,97563,0,0,260456,4593,0,0,0,0,0.0,14890,235823
91,92,1/6/2020,97567,1,0,260451,4593,0,1,0,0,0.0,14890,235824
92,93,2/6/2020,97568,2,0,260449,4593,0,1,0,0,0.0,14890,235825
93,94,3/6/2020,97569,4,1,260445,4593,0,3,0,0,0.0,14890,235828
94,95,4/6/2020,97571,9,1,260438,4593,0,5,0,0,0.0,14890,235833
95,96,5/6/2020,97571,12,1,260435,4593,0,3,0,0,0.0,14890,235836
96,97,6/6/2020,97575,12,2,260430,4593,0,1,0,0,0.0,14890,235837
97,98,7/6/2020,97579,8,7,260425,4593,0,1,0,0,0.0,14890,235838
98,99,8/6/2020,97585,9,8,260417,4593,0,3,0,0,0.0,14890,235841
99,100,9/6/2020,97590,10,9,260410,4593,0,2,0,0,0.0,14890,235843
